,t1,t2,t3,t4,t5,t6,t7,t8,t9,t10,t11,t12,t13,t14,t15,t16,t17,t18,t19,t20,t21,t22,t23,t24
s550,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s551,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s552,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s553,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s554,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s555,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s556,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s557,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s558,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s559,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s560,23.06521619898629,21.299100612318615,23.052352233396107,24.755740937469977,24.911061420414185,23.776329638185015,23.993047155555143,24.560930799968137,20.835530825733407,18.20804077158221,20.45552746357311,11.370233830727994,13.62947914174243,12.334665928315776,16.008427478824352,15.223733831376428,6.942189000338062,10.228586352854604,12.211500857899216,17.352659124279512,16.69044040700969,17.137064282869567,21.649738563574058,20.86733632936702
s561,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s562,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s563,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s564,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s565,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s566,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s567,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s568,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s569,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s570,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s571,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s572,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s573,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s574,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s575,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s576,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s577,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s578,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s579,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
s580,23.89752059292225,24.571644200934767,24.882199784520054,24.318313105404957,23.919794674972504,22.94202952595593,24.60012292545973,19.15612882505718,23.90101006050805,24.619770884665712,25.0,24.92531693229403,22.307876304053842,22.525418147286924,24.783311700005502,24.998557255600193,24.834429926009797,22.086298332198695,22.683899833277906,20.081580367735484,17.2939125935024,24.131316208556186,20.855174328580134,24.406188412407317
